Year,Title,PublicationName,CitedByCount,Asia,Oceania,Europe,North America,South America,Africa,keywords_list,cluster,keyword_category
2022,Investigation of Genes and Proteins Expression Associating Serotonin Signaling Pathway in Lung and Pulmonary Artery Tissues of Dogs with Pulmonary Hypertension Secondary to Degenerative Mitral Valve Disease: The Preliminary Study,Veterinary Sciences,0,2,0,0,0,0,0,"['canine', 'degenerative mitral valve disease', 'gene', 'lung', 'protein', 'pulmonary artery', 'pulmonary hypertension', 'serotonin']",0,Sustainability and Diversity
2022,"Effects of Chronic Mild Stress on Cardiac Autonomic Activity, Cardiac Structure and Renin–Angiotensin–Aldosterone System in Male Rats",Veterinary Sciences,0,2,0,0,0,0,0,"['angiotensin 1 receptor', 'cardiac autonomic balance', 'cardiac structure', 'chronic mild stress', 'heart rate variability', 'rat', 'renin–angiotensin–aldosterone system']",0,Sustainability and Diversity
2022,Effect of Whitening Toothpaste on Surface Roughness and Colour Alteration of Artificially Extrinsic Stained Human Enamel: In Vitro Study,Dentistry Journal,4,4,0,0,0,0,0,"['colour', 'in vitro', 'surface roughness', 'time', 'whitening toothpaste']",4,Public Health and Epidemiology
2022,Electricity Consumption in Higher Education Buildings in Thailand during the COVID-19 Pandemic,Buildings,2,1,0,0,1,0,0,"['COVID-19', 'electricity consumption', 'energy', 'higher education buildings', 'online learning']",4,Public Health and Epidemiology
2022,Seepage and Groundwater Numerical Modelling for Managing Waterlogging in the Vicinity of the Trimmu–Sidhnai Link Canal,Infrastructures,3,7,0,0,0,0,0,"['groundwater', 'numerical modeling', 'seepage', 'waterlogging', 'waterlogging management interventions']",2,Cell Biology and Biochemistry
2022,Machine Learning Based Design of Railway Prestressed Concrete Sleepers,Applied Sciences (Switzerland),3,1,1,1,0,0,0,"['design', 'machine learning', 'prestressed concrete sleepers', 'railway construction']",4,Public Health and Epidemiology
2022,Obstacle Crossing in Older Adults with Total Knee Arthroplasty at the Initial Swing Phase,Applied Sciences (Switzerland),0,3,0,0,0,0,0,"['gait', 'kinematics', 'obstacle', 'toe clearance', 'total knee arthroplasty', 'tripping']",1,Medical and Technological Advances
2022,"Ractopamine at the Center of Decades-Long Scientific and Legal Disputes: A Lesson on Benefits, Safety Issues, and Conflicts",Biomolecules,2,12,0,0,0,0,0,"['aquatic animals', 'feed additive', 'ractopamine', 'toxicity']",2,Cell Biology and Biochemistry
2022,Comparison of transcriptomic profiles in edge to center of plaque reveals chronological molecular events in psoriatic plaque formation,Journal of Dermatological Science,4,4,0,0,0,0,0,"['Chronic skin disease', 'Cytokines', 'Genes', 'Inflammation', 'Pathogenesis', 'RNA-sequencing']",1,Medical and Technological Advances
2022,Inactivation rate of African swine fever virus by a formaldehyde-based product,Journal of Animal Science,0,3,0,0,0,0,0,"['African swine fever', 'D value', 'formaldehyde-based product', 'inactivation rate']",1,Medical and Technological Advances
2022,Effects of Jerusalem Artichoke (Helianthus tuberosus) as a Prebiotic Supplement in the Diet of Red Tilapia (Oreochromis spp.),Animals,1,5,0,0,0,0,0,"['Aeromonas veronii', 'antioxidant-related genes', 'growth performance', 'intestinal morphology', 'Jerusalem artichoke', 'prebiotic', 'red tilapia']",2,Cell Biology and Biochemistry
2022,Paper-Based Screen-Printed Ionic-Liquid/Graphene Electrode Integrated with Prussian Blue/MXene Nanocomposites Enabled Electrochemical Detection for Glucose Sensing,Biosensors,6,5,0,0,0,0,0,"['composite nanomaterials', 'glucose biosensor', 'glucose oxidase', 'MXene', 'paper based analytical device', 'prussian blue', 'real sample analysis']",1,Medical and Technological Advances
2022,Developmental Outcomes after Rehabilitation in Pediatric Patients with Global Developmental Delay: A Retrospective Case-Control Study,Journal of the Medical Association of Thailand,0,2,0,0,0,0,0,"['Denver II', 'Developmental quotient', 'Global developmental delay', 'Pediatric rehabilitation']",1,Medical and Technological Advances
2022,Neuroprotective effect of low-dose paracetamol treatment against cognitive dysfunction in D-galactose-induced aging mice,Heliyon,0,4,0,0,0,0,0,"['Aging', 'BDNF/TrkB signaling', 'Cognitive dysfunction', 'D-galactose', 'Paracetamol']",1,Medical and Technological Advances
2022,Investigating the cellular antioxidant and anti-inflammatory effects of the novel peptides in lingzhi mushrooms,Heliyon,3,4,0,0,0,0,0,"['Anti-Inflammatory', 'Antioxidant', 'Lingzhi mushroom', 'Peptides']",1,Medical and Technological Advances
2022,Combination labelings of graphs related to several cycles and paths,Proyecciones,0,2,0,0,0,0,0,"['Combinatorial labeling', 'Cycle', 'Graph labeling', 'Path.']",1,Medical and Technological Advances
2022,Coastal Erosion and Flood Coping Mechanisms in Southern Thailand: A Qualitative Study,International Journal of Environmental Research and Public Health,0,7,0,1,0,0,0,"['coastal erosion', 'community', 'coping mechanism', 'flood', 'Thailand']",4,Public Health and Epidemiology
2022,The Effect of Multiple Applications of Phosphate-Containing Primer on Shear Bond Strength between Zirconia and Resin Composite,Polymers,2,5,0,0,0,0,0,"['phosphate-containing primer', 'resin composite', 'shear bond strength', 'zirconia']",2,Cell Biology and Biochemistry
2022,Free and Encapsulated Phosphate-Solubilizing Bacteria for the Enhanced Dissolution of Swine Wastewater-Derived Struvite—An Attractive Approach for Green Phosphorus Fertilizer,Sustainability (Switzerland),2,3,0,0,0,0,0,"['Bacillus megaterium', 'encapsulated cells', 'nutrient recovery', 'phosphorus', 'swine wastewater']",2,Cell Biology and Biochemistry
2022,Porous Biochar Supported Transition Metal Phosphide Catalysts for Hydrocracking of Palm Oil to Bio-Jet Fuel,Materials,1,6,0,0,0,0,0,"['bio-jet fuel', 'hydrocracking', 'metal phosphide', 'palm olein oil', 'porous biochar']",2,Cell Biology and Biochemistry
2022,Prevalence of Sarcopenia and Its Impact on Cardiovascular Events and Mortality among Dialysis Patients: A Systematic Review and Meta-Analysis,Nutrients,7,3,0,0,0,0,0,"['end-stage kidney disease', 'hemodialysis', 'mortality', 'peritoneal dialysis', 'prevalence', 'sarcopenia']",0,Sustainability and Diversity
2022,Influence of Aging on the Fracture Characteristics of Polyetheretherketone Dental Crowns: A Preliminary Study,Polymers,1,12,0,0,0,0,0,"['aging', 'dental crown', 'fracture', 'polyetheretherketone', 'TiO2']",0,Sustainability and Diversity
2022,PV/Thermal as Promising Technologies in Buildings: A Comprehensive Review on Exergy Analysis,Sustainability (Switzerland),9,6,0,0,0,0,0,"['exergy efficiency', 'PV/thermal', 'solar energy', 'solar radiation']",1,Medical and Technological Advances
2022,Predicting Lateral Resistance of Piles in Cohesive Soils,Sustainability (Switzerland),3,3,1,0,0,0,0,"['finite element limit analysis', 'lateral capacity', 'lateral resistance pile', 'three-dimensional', 'undrained capacity']",2,Cell Biology and Biochemistry
2022,Room Temperature Nanographene Production via CO2 Electrochemical Reduction on the Electrodeposited Bi on Sn Substrate,Nanomaterials,3,6,0,0,0,0,0,"['Bi/Sn electrode', 'electrochemical reduction of CO2', 'graphene']",2,Cell Biology and Biochemistry
2022,"6,6′-((Methylazanedyl)bis(methylene))bis(2,4-dimethylphenol) Induces Autophagic Associated Cell Death through mTOR-Mediated Autophagy in Lung Cancer",Molecules,0,3,0,0,0,0,0,"['apoptosis', 'benzoxazine dimers', 'mTOR inhibitor', 'non-small cell lung cancer', 'rapamycin']",2,Cell Biology and Biochemistry
2022,Effects of the Short-Foot Exercise on Foot Alignment and Muscle Hypertrophy in Flatfoot Individuals: A Meta-Analysis,International Journal of Environmental Research and Public Health,3,3,0,0,0,0,0,"['exercise', 'foot posture index', 'intrinsic foot muscle', 'navicular drop']",4,Public Health and Epidemiology
2022,High-Level Mobility of Trans-Tibial Prosthesis Users Wearing Commercial and sPace Energy-Storing Prosthetic Feet,International Journal of Environmental Research and Public Health,0,2,0,0,1,0,0,"['CHAMP', 'energy storing and return', 'foot', 'prosthesis', 'sPace', 'two-minute walk test']",0,Sustainability and Diversity
2022,Quantitative Risk Assessment of Susceptible and Ciprofloxacin-Resistant Salmonella from Retail Pork in Chiang Mai Province in Northern Thailand,Foods,0,6,0,0,0,0,0,"['AMR', 'probabilistic models', 'quinolone', 'retail pork', 'risk assessment', 'Salmonella']",2,Cell Biology and Biochemistry
2022,"The Tryptophan Catabolite or Kynurenine Pathway in a Major Depressive Episode with Melancholia, Psychotic Features and Suicidal Behaviors: A Systematic Review and Meta-Analysis",Cells,6,4,1,1,1,0,0,"['affective disorders', 'inflammation', 'melancholia', 'neuro-immune', 'psychotic depression']",0,Sustainability and Diversity
2022,Pinostrobin: An Adipogenic Suppressor from Fingerroot (Boesenbergia rotunda) and Its Possible Mechanisms,Foods,6,6,0,0,1,0,0,"['adipogenesis', 'Akt', 'Boesenbergia rotunda', 'fingerroot', 'glycerol', 'MAPK', 'obesity', 'triglyceride']",2,Cell Biology and Biochemistry
2022,Shrimp Lipid Prevents Endoplasmic Reticulum-Mediated Endothelial Cell Damage,Foods,0,3,0,1,0,0,0,"['CHOP', 'endothelial cells', 'ER stress', 'GRP78', 'shrimp lipid']",1,Medical and Technological Advances
2022,Inhibition of α-Glucosidase and Pancreatic Lipase Properties of Mitragyna speciosa (Korth.) Havil. (Kratom) Leaves,Nutrients,2,7,0,0,0,0,0,"['anti-diabetes mellitus', 'kratom', 'Mitragyna speciosa', 'pancreatic lipase', 'α-glucosidase']",2,Cell Biology and Biochemistry
2022,Empowering Global Citizens with Digital Literacy: Modeling the Factor Structure,International Journal of Instruction,1,2,0,0,0,0,0,"['CFA', 'digital literacy', 'global citizens', 'self-initiated learning', 'self-initiation', 'smart wearable technology', 'ubiquitous environment']",1,Medical and Technological Advances
2022,Chula model for sustainable municipal solid waste management in university canteens,Heliyon,1,4,0,0,0,0,0,"['Chulalongkorn University', 'Life cycle assessment', 'Sustainable MSW management', 'University canteens']",1,Medical and Technological Advances
2022,COVID-19 Impact on Tourism Business Continuity in Indonesia: A Preliminary Systematic Review,Journal of Disaster Research,0,3,0,0,0,0,0,"['COVID-19 impact', 'Indonesia', 'systematic review', 'tourism', 'tourism']",4,Public Health and Epidemiology
2022,Development of an Inundation Model for Creating Industrial Park-Scale Risk Information for Area-BCM,Journal of Disaster Research,0,3,0,0,0,0,0,"['business continuity management (BCM)', 'business continuity planning (BCP)', 'Chao Phraya River', 'flood inundation', 'two-scale model']",1,Medical and Technological Advances
2022,Industrial Area Business Continuity Management Exercise: An Experimental Validation for Flood in Thailand,Journal of Disaster Research,2,6,0,0,0,0,0,"['Business continuity management', 'Business continuity plan', 'flood', 'Industrial Area BCM', 'industrial complex']",4,Public Health and Epidemiology
2022,Exploring Well-Being in the Work and Livelihoods of Local People During the 2011 Flood in Thailand,Journal of Disaster Research,1,3,0,0,0,0,0,"['2011 flood', 'local people', 'Thailand', 'well-being', 'working and livelihoods']",4,Public Health and Epidemiology
2022,An Approach to Flood Hazard Mapping for the Chao Phraya River Basin Using Rainfall-Runoff-Inundation Model,Journal of Disaster Research,0,4,0,0,0,0,0,"['Chao Phraya River Basin', 'flood duration', 'flood hazard map', 'flood inundation area', 'RRI model']",1,Medical and Technological Advances
2022,Probable Flood Inundation Depth and Extent in the Chao Phraya River Basin for Different Return Periods,Journal of Disaster Research,0,4,0,0,0,0,0,"['Chao Phraya', 'flood inundation', 'hydrological simulation', 'hyetograph', 'return period rainfall']",1,Medical and Technological Advances
2022,Intermittent compressive force regulates human periodontal ligament cell behavior via yes-associated protein,Heliyon,2,3,0,0,0,0,0,"['Cell fate decision', 'FTIR', 'Hippo signaling pathway', 'Human periodontal ligament cells', 'Intermittent compressive force', 'Yes-associated protein']",1,Medical and Technological Advances
2022,Twitter data sentiment analysis of tourism in Thailand during the COVID-19 pandemic using machine learning,Heliyon,20,3,0,0,0,0,0,"['COVID19', 'Machine learning', 'Sentiment analysis', 'Thailand', 'Tourism', 'Tweet']",1,Medical and Technological Advances
2022,"Water and feed intakes, weight gain and plasma stress hormones of growing Boer crossbred and Bach Thao goats consuming with diluted seawater",Livestock Research for Rural Development,0,2,0,0,0,0,0,"['diluted seawater', 'feed intake', 'goats', 'production']",4,Public Health and Epidemiology
2022,Multi-Objective Optimization of UV Spot Curing Technique of Slider-Suspension Attachment Process Using Response Surface Methodology Approach,Applied Science and Engineering Progress,0,4,0,0,0,0,0,"['Face-centered central composite design', 'Head gimbal assembly', 'Pitch static attitude', 'UV curable epoxy adhesive shear strength force']",1,Medical and Technological Advances
2022,"Description of two new species Chattonella tenuiplastida sp. nov. and Chattonella malayana sp. nov. (Raphidophyceae) from South China Sea, with a report of wild fish mortality",Harmful Algae,2,8,0,0,0,0,0,"['Chattonella malayana sp. nov.', 'Chattonella tenuiplastida sp. nov.', 'Fish kill', 'ITS2', 'LSU rDNA', 'South China Sea', 'Yellow Sea']",1,Medical and Technological Advances
2022,Zeolite/Cerium Oxide Coat-on Activated Alumina Ball for Arsenite Removal via Fixed- Bed Continuous Flow Adsorption Column,Applied Science and Engineering Progress,1,4,0,0,0,0,0,"['Adsorption', 'Arsenic', 'Arsenite', 'Fixed-bed continuous flow column', 'Zeolite/cerium oxide']",1,Medical and Technological Advances
2022,"Precipitation behavior, density, viscosity, and CO2 absorption capacity of highly concentrated ternary AMP-PZ-MEA solvents",International Journal of Greenhouse Gas Control,5,3,0,0,1,0,0,"['Absorption', 'Amine', 'Carbon dioxide', 'Precipitation']",1,Medical and Technological Advances
2022,Research Note: Longitudinal fecal shedding patterns and characterization of Salmonella enterica and mcr-positive Escherichia coli in meat-type ducks raised in an open-house system,Poultry Science,1,3,0,0,0,0,0,"['colistin', 'duck', 'E. coli', 'mcr', 'S. enterica']",1,Medical and Technological Advances
2022,Renal Lesion Characterization by Dual-Layer Dual-Energy CT: Comparison of Virtual and True Unenhanced Images,American Journal of Roentgenology,5,1,0,1,2,0,0,"['detector-based dual-layer dual-energy CT', 'dual-energy CT', 'renal cell carcinoma', 'renal cysts', 'virtual unenhanced images']",1,Medical and Technological Advances
2022,Comparative Analysis of Surgical Exposure among Endoscopic Endonasal Approaches to Petrosectomy: An Experimental Study in Cadavers,"Journal of Neurological Surgery, Part B: Skull Base",0,1,0,0,1,0,0,"['endoscopic endonasal approach', 'petroclival', 'petrosectomy', 'transpterygoid']",1,Medical and Technological Advances
